curie	ndc	branded_drug
DRON:00214628	54868108000	DRON:00074373
DRON:00214629	54868108001	DRON:00074373
DRON:00214630	54868108002	DRON:00074373
DRON:00214631	54868108003	DRON:00074373
DRON:00214632	55045154602	DRON:00074373
DRON:00214633	55289037210	DRON:00074373
DRON:00214634	55289037214	DRON:00074373
DRON:00214635	55289037220	DRON:00074373
DRON:00214636	55289037297	DRON:00074373
DRON:00214637	58016011410	DRON:00074373
DRON:00214638	58016011414	DRON:00074373
DRON:00214639	58016011415	DRON:00074373
DRON:00214640	58016011420	DRON:00074373
DRON:00214641	58016011430	DRON:00074373
DRON:00214642	58016011460	DRON:00074373
DRON:00214643	60491013514	DRON:00074373
DRON:00214644	60491013520	DRON:00074373
DRON:00214645	62584032550	DRON:00074373
DRON:00214646	65939038700	DRON:00074373
DRON:00214647	65939038701	DRON:00074373
DRON:00214648	65939038742	DRON:00074373
DRON:00214649	68225000701	DRON:00074374
DRON:00214654	00173039400	DRON:00074376
DRON:00214655	00173039401	DRON:00074376
DRON:00214656	00173039442	DRON:00074376
DRON:00214657	00247094101	DRON:00074376
DRON:00214658	00247094120	DRON:00074376
DRON:00214659	51947812200	DRON:00074376
DRON:00214660	53002026710	DRON:00074376
DRON:00214661	53002026714	DRON:00074376
DRON:00214662	53002026720	DRON:00074376
DRON:00214663	54569277802	DRON:00074376
DRON:00214664	54868171000	DRON:00074376
DRON:00214665	55289054210	DRON:00074376
DRON:00214666	58016011510	DRON:00074376
DRON:00214667	58016011514	DRON:00074376
DRON:00214668	58016011520	DRON:00074376
DRON:00214669	58016011530	DRON:00074376
DRON:00214670	58016011560	DRON:00074376
DRON:00214671	60491013614	DRON:00074376
DRON:00214672	60491013620	DRON:00074376
DRON:00214673	65939039400	DRON:00074376
DRON:00214674	65939039401	DRON:00074376
DRON:00214675	65939039442	DRON:00074376
DRON:00214712	12866116300	DRON:00074380
DRON:00214713	53808067503	DRON:00074380
DRON:00214714	53808067506	DRON:00074380
DRON:00214715	64259116500	DRON:00074380
DRON:00214718	00173042500	DRON:00074381
DRON:00214719	00338354741	DRON:00074381
DRON:00214808	51131574588	DRON:00074382
DRON:00214820	00013262681	DRON:00074384
DRON:00214821	00013262694	DRON:00074384
DRON:00214822	59632262601	DRON:00074384
DRON:00214823	59632262602	DRON:00074384
DRON:00214824	62195081501	DRON:00074384
DRON:00214825	61563020165	DRON:00074385
DRON:00214826	59365023101	DRON:00074386
DRON:00214827	61563023161	DRON:00074386
DRON:00214829	00023475005	DRON:00074387
DRON:00215239	00002535810	DRON:00074389
DRON:00215240	00002536010	DRON:00074389
DRON:00215241	00002536310	DRON:00074389
DRON:00215242	00002727201	DRON:00074389
DRON:00215243	00002727210	DRON:00074389
DRON:00215244	00002727401	DRON:00074389
DRON:00215245	00002727701	DRON:00074389
DRON:00215246	00002727901	DRON:00074389
DRON:00215247	00002727910	DRON:00074389
DRON:00215248	54568027210	DRON:00074389
DRON:00215249	54568027410	DRON:00074389
DRON:00215250	54568027910	DRON:00074389
DRON:00215251	60238535801	DRON:00074389
DRON:00215252	60238535806	DRON:00074389
DRON:00215253	60238536003	DRON:00074389
DRON:00215254	60238536006	DRON:00074389
DRON:00215255	60238536305	DRON:00074389
DRON:00215256	60238536306	DRON:00074389
DRON:00215257	60238727201	DRON:00074389
DRON:00215258	60238727206	DRON:00074389
DRON:00215259	60238727403	DRON:00074389
DRON:00215260	60238727406	DRON:00074389
DRON:00215261	60238727905	DRON:00074389
DRON:00215262	60238727906	DRON:00074389
DRON:00215276	00904017860	DRON:00074392
DRON:00215278	00814050014	DRON:00074393
DRON:00215279	52189010124	DRON:00074394
DRON:00215286	68115064000	DRON:00074395
DRON:00215287	00677094401	DRON:00074396
DRON:00215288	00839742706	DRON:00074397
DRON:00215295	00110422060	DRON:00074399
DRON:00215296	51479003602	DRON:00074399
DRON:00215297	00310037851	DRON:00074401
DRON:00215298	00338356141	DRON:00074401
DRON:00215321	51641001346	DRON:00074405
DRON:00215322	51641001364	DRON:00074405
DRON:00215362	00002535116	DRON:00074410
DRON:00215363	00002536116	DRON:00074410
DRON:00215364	00002727501	DRON:00074410
DRON:00215365	00002727516	DRON:00074410
DRON:00215366	54568027501	DRON:00074410
DRON:00215367	60238536104	DRON:00074410
DRON:00215368	60238536106	DRON:00074410
DRON:00215369	60238727504	DRON:00074410
DRON:00215370	60238727506	DRON:00074410
DRON:00215371	00501330101	DRON:00074412
DRON:00215372	74300000189	DRON:00074412
DRON:00215373	43797026614	DRON:00074413
DRON:00215374	00085193502	DRON:00074414
DRON:00215427	00024111510	DRON:00074422
DRON:00215428	00024111536	DRON:00074422
DRON:00215429	00024111560	DRON:00074422
DRON:00215430	12843071109	DRON:00074422
DRON:00215431	41388011510	DRON:00074422
DRON:00215432	41388011560	DRON:00074422
DRON:00215433	57664016106	DRON:00074423
DRON:00215434	17314931201	DRON:00074424
DRON:00215435	00179157270	DRON:00074425
DRON:00215436	00179157271	DRON:00074425
DRON:00215437	00179157272	DRON:00074425
DRON:00215438	00247171603	DRON:00074425
DRON:00215439	00247171609	DRON:00074425
DRON:00215440	00247171630	DRON:00074425
DRON:00215441	00247171663	DRON:00074425
DRON:00215442	24236041409	DRON:00074425
DRON:00215443	49999043103	DRON:00074425
DRON:00215444	53869001003	DRON:00074425
DRON:00215445	54569454300	DRON:00074425
DRON:00215446	54569454301	DRON:00074425
DRON:00215447	54569454302	DRON:00074425
DRON:00215448	54569454303	DRON:00074425
DRON:00215449	54569454304	DRON:00074425
DRON:00215450	54569454305	DRON:00074425
DRON:00215451	54868394700	DRON:00074425
DRON:00215452	55045268208	DRON:00074425
DRON:00215453	55045268209	DRON:00074425
DRON:00215454	55154642500	DRON:00074425
DRON:00215455	55154642504	DRON:00074425
DRON:00215456	55154642506	DRON:00074425
DRON:00215457	55289047727	DRON:00074425
DRON:00215458	60760001018	DRON:00074425
DRON:00215459	60760001063	DRON:00074425
DRON:00215460	63010001027	DRON:00074425
DRON:00215461	63010001030	DRON:00074425
DRON:00215462	63285001027	DRON:00074425
DRON:00215463	71114420607	DRON:00074425
DRON:00215510	55513047801	DRON:00074428
DRON:00215511	55513047810	DRON:00074428
DRON:00215512	59676032001	DRON:00074429
DRON:00215513	59676032004	DRON:00074429
DRON:00215525	10961018309	DRON:00074432
DRON:00215526	10961018509	DRON:00074432
DRON:00215529	10625073180	DRON:00074435
DRON:00215530	10625085020	DRON:00074435
DRON:00215531	10625085180	DRON:00074435
DRON:00215532	10625095020	DRON:00074435
DRON:00215533	10625095180	DRON:00074435
DRON:00215534	66689020108	DRON:00074435
DRON:00215535	66689020304	DRON:00074435
DRON:00215536	66689020308	DRON:00074435
DRON:00215537	52604800103	DRON:00074436
DRON:00215538	52604800104	DRON:00074436
DRON:00215539	52604800106	DRON:00074436
DRON:00215540	52604800108	DRON:00074436
DRON:00215541	52604800203	DRON:00074436
DRON:00215542	52604800204	DRON:00074436
DRON:00215543	52604800206	DRON:00074436
DRON:00215544	52604800208	DRON:00074436
DRON:00215563	00049496030	DRON:00074441
DRON:00215564	00049496050	DRON:00074441
DRON:00215565	00049496057	DRON:00074441
DRON:00215566	00049496066	DRON:00074441
DRON:00215567	00049496073	DRON:00074441
DRON:00215568	00069496030	DRON:00074441
DRON:00215569	00069496050	DRON:00074441
DRON:00215570	00069496057	DRON:00074441
DRON:00215571	00615456331	DRON:00074441
DRON:00215572	00615456339	DRON:00074441
DRON:00215573	00615456363	DRON:00074441
DRON:00215574	16590024930	DRON:00074441
DRON:00215575	16590024960	DRON:00074441
DRON:00215576	16590024990	DRON:00074441
DRON:00215577	49999077630	DRON:00074441
DRON:00215578	49999077650	DRON:00074441
DRON:00215579	51129133301	DRON:00074441
DRON:00215580	52959078730	DRON:00074441
DRON:00215581	54569452900	DRON:00074441
DRON:00215582	54569452901	DRON:00074441
DRON:00215583	54569452902	DRON:00074441
DRON:00215584	54868437200	DRON:00074441
DRON:00215585	54868437201	DRON:00074441
DRON:00215586	55045338608	DRON:00074441
DRON:00215587	55887051930	DRON:00074441
DRON:00215588	55887051960	DRON:00074441
DRON:00215589	57866105701	DRON:00074441
DRON:00215590	58016066400	DRON:00074441
DRON:00215591	58016066401	DRON:00074441
DRON:00215592	58016066402	DRON:00074441
DRON:00215593	58016066403	DRON:00074441
DRON:00215594	58016066404	DRON:00074441
DRON:00215595	58016066405	DRON:00074441
DRON:00215596	58016066406	DRON:00074441
DRON:00215597	58016066407	DRON:00074441
DRON:00215598	58016066408	DRON:00074441
DRON:00215599	58016066409	DRON:00074441
DRON:00215600	58016066410	DRON:00074441
DRON:00215601	58016066412	DRON:00074441
DRON:00215602	58016066414	DRON:00074441
DRON:00215603	58016066415	DRON:00074441
DRON:00215604	58016066416	DRON:00074441
DRON:00215605	58016066418	DRON:00074441
DRON:00215606	58016066420	DRON:00074441
DRON:00215607	58016066421	DRON:00074441
DRON:00215608	58016066424	DRON:00074441
DRON:00215609	58016066425	DRON:00074441
DRON:00215610	58016066426	DRON:00074441
DRON:00215611	58016066427	DRON:00074441
DRON:00215612	58016066428	DRON:00074441
DRON:00215613	58016066430	DRON:00074441
DRON:00215614	58016066432	DRON:00074441
DRON:00215615	58016066435	DRON:00074441
DRON:00215616	58016066436	DRON:00074441
DRON:00215617	58016066440	DRON:00074441
DRON:00215618	58016066442	DRON:00074441
DRON:00215619	58016066444	DRON:00074441
DRON:00215620	58016066445	DRON:00074441
DRON:00215621	58016066448	DRON:00074441
DRON:00215622	58016066450	DRON:00074441
DRON:00215623	58016066456	DRON:00074441
DRON:00215624	58016066460	DRON:00074441
DRON:00215625	58016066467	DRON:00074441
DRON:00215626	58016066469	DRON:00074441
DRON:00215627	58016066470	DRON:00074441
DRON:00215628	58016066471	DRON:00074441
DRON:00215629	58016066472	DRON:00074441
DRON:00215630	58016066473	DRON:00074441
DRON:00215631	58016066475	DRON:00074441
DRON:00215632	58016066476	DRON:00074441
DRON:00215633	58016066477	DRON:00074441
DRON:00215634	58016066479	DRON:00074441
DRON:00215635	58016066480	DRON:00074441
DRON:00215636	58016066481	DRON:00074441
DRON:00215637	58016066482	DRON:00074441
DRON:00215638	58016066483	DRON:00074441
DRON:00215639	58016066484	DRON:00074441
DRON:00215640	58016066487	DRON:00074441
DRON:00215641	58016066489	DRON:00074441
DRON:00215642	58016066490	DRON:00074441
DRON:00215643	58016066491	DRON:00074441
DRON:00215644	58016066492	DRON:00074441
DRON:00215645	58016066493	DRON:00074441
DRON:00215646	58016066496	DRON:00074441
DRON:00215647	58016066497	DRON:00074441
DRON:00215648	58016066498	DRON:00074441
DRON:00215649	58016066499	DRON:00074441
DRON:00215650	64725037603	DRON:00074441
DRON:00215651	65084034618	DRON:00074441
DRON:00215652	65427049630	DRON:00074441
DRON:00215653	65427049650	DRON:00074441
DRON:00215654	65427049657	DRON:00074441
DRON:00215655	68071004030	DRON:00074441
DRON:00215656	68115076550	DRON:00074441
DRON:00215657	00081079399	DRON:00074443
DRON:00215658	00501379310	DRON:00074443
DRON:00215659	58016316501	DRON:00074443
DRON:00215662	00573253110	DRON:00074445
DRON:00215663	75137053110	DRON:00074445
DRON:00215664	75137531100	DRON:00074445
DRON:00215668	00234067000	DRON:00074447
DRON:00215671	41388034502	DRON:00074448
DRON:00215694	50486055032	DRON:00074449
DRON:00215695	51284055032	DRON:00074449
DRON:00215703	00275004002	DRON:00074455
DRON:00215781	11584103501	DRON:00074462
DRON:00215782	00485006115	DRON:00074463
DRON:00215783	00110232148	DRON:00074464
DRON:00215784	00110232189	DRON:00074464
DRON:00215785	00247132979	DRON:00074464
DRON:00215786	00777232148	DRON:00074464
DRON:00215787	00777232189	DRON:00074464
DRON:00215788	11042011098	DRON:00074464
DRON:00215789	11042011099	DRON:00074464
DRON:00215790	64860030913	DRON:00074464
DRON:00215791	64860030940	DRON:00074464
DRON:00215793	00110086902	DRON:00074466
DRON:00215794	00110086920	DRON:00074466
DRON:00215795	00110086933	DRON:00074466
DRON:00215796	00247120320	DRON:00074466
DRON:00215797	00247120330	DRON:00074466
DRON:00215798	00247120340	DRON:00074466
DRON:00215799	00777086902	DRON:00074466
DRON:00215800	00777086920	DRON:00074466
DRON:00215801	00777086933	DRON:00074466
DRON:00215802	11042011296	DRON:00074466
DRON:00215803	11042011297	DRON:00074466
DRON:00215804	17022015454	DRON:00074466
DRON:00215805	52959066020	DRON:00074466
DRON:00215806	52959066030	DRON:00074466
DRON:00215807	54568086902	DRON:00074466
DRON:00215808	54568086920	DRON:00074466
DRON:00215809	55289088508	DRON:00074466
DRON:00215810	55289088524	DRON:00074466
DRON:00215811	55289088530	DRON:00074466
DRON:00215812	60346064908	DRON:00074466
DRON:00215813	60491034914	DRON:00074466
DRON:00215814	60491034920	DRON:00074466
DRON:00215846	11584103602	DRON:00074469
DRON:00215847	00485006315	DRON:00074470
DRON:00215848	00110236848	DRON:00074471
DRON:00215849	00110236889	DRON:00074471
DRON:00215850	00247133000	DRON:00074471
DRON:00215851	00247133079	DRON:00074471
DRON:00215852	00777236833	DRON:00074471
DRON:00215853	00777236848	DRON:00074471
DRON:00215854	00777236889	DRON:00074471
DRON:00215855	11042011198	DRON:00074471
DRON:00215856	11042011199	DRON:00074471
DRON:00215857	64860031013	DRON:00074471
DRON:00215858	64860031040	DRON:00074471
DRON:00215859	00072650001	DRON:00074472
DRON:00215860	11086003001	DRON:00074472
DRON:00215861	11086003040	DRON:00074472
DRON:00215862	11086003099	DRON:00074472
DRON:00215863	54569298900	DRON:00074472
DRON:00215864	54868140001	DRON:00074472
DRON:00215865	59228003010	DRON:00074472
DRON:00215866	59228003040	DRON:00074472
DRON:00215867	59228003099	DRON:00074472
DRON:00215868	94731030010	DRON:00074472
DRON:00215871	51301005002	DRON:00074474
DRON:00215872	11584103405	DRON:00074475
DRON:00215873	00247118102	DRON:00074476
DRON:00215874	00247118120	DRON:00074476
DRON:00215875	00247118128	DRON:00074476
DRON:00215876	00247118130	DRON:00074476
DRON:00215877	00247118140	DRON:00074476
DRON:00215878	00247118156	DRON:00074476
DRON:00215879	00777087102	DRON:00074476
DRON:00215880	00777087120	DRON:00074476
DRON:00215881	00777087133	DRON:00074476
DRON:00215882	11042011396	DRON:00074476
DRON:00215883	11042011397	DRON:00074476
DRON:00215884	52959008720	DRON:00074476
DRON:00215885	52959008740	DRON:00074476
DRON:00215886	54568087102	DRON:00074476
DRON:00215887	54568087120	DRON:00074476
DRON:00215888	54868042500	DRON:00074476
DRON:00215889	54868042501	DRON:00074476
DRON:00215890	55289058240	DRON:00074476
DRON:00215891	58016063300	DRON:00074476
DRON:00215892	58016063330	DRON:00074476
DRON:00215893	58016063360	DRON:00074476
DRON:00215894	58016063390	DRON:00074476
DRON:00215895	60491035014	DRON:00074476
DRON:00215896	60491035020	DRON:00074476
DRON:00215897	58869087101	DRON:00074477
DRON:00215909	87900001011	DRON:00074483
DRON:00215910	87900010010	DRON:00074483
DRON:00215911	87900010110	DRON:00074483
DRON:00215912	11213600910	DRON:00074484
DRON:00215913	12136000910	DRON:00074484
DRON:00215914	12136000911	DRON:00074484
DRON:00215915	00487350101	DRON:00074485
DRON:00215919	53100085959	DRON:00074488
DRON:00215920	53100085979	DRON:00074488
DRON:00215921	63736085958	DRON:00074488
DRON:00215922	00083019377	DRON:00074489
DRON:00215923	23900001209	DRON:00074490
DRON:00215924	23900006806	DRON:00074490
DRON:00215949	00024039102	DRON:00074493
DRON:00215951	49938010704	DRON:00074494
DRON:00216050	45565071020	DRON:00074500
DRON:00216051	45565070022	DRON:00074501
DRON:00216052	00944295002	DRON:00074503
DRON:00216053	60492008101	DRON:00074503
DRON:00216110	00247165410	DRON:00074507
DRON:00216111	00247165414	DRON:00074507
DRON:00216112	50474062050	DRON:00074507
DRON:00216113	50474062070	DRON:00074507
DRON:00216114	51129153801	DRON:00074508
DRON:00216115	58177030804	DRON:00074508
DRON:00216149	00023833501	DRON:00074524
DRON:00216150	00023833503	DRON:00074524
DRON:00216151	00023833510	DRON:00074524
DRON:00216152	57835033501	DRON:00074524
DRON:00216153	57835033503	DRON:00074524
DRON:00216154	57835033510	DRON:00074524
DRON:00216155	00023004201	DRON:00074525
DRON:00216156	00023004202	DRON:00074525
DRON:00216157	00023004203	DRON:00074525
DRON:00216158	00023004210	DRON:00074525
DRON:00216159	57835004201	DRON:00074525
DRON:00216160	57835004202	DRON:00074525
DRON:00216161	57835004203	DRON:00074525
DRON:00216162	57835004210	DRON:00074525
DRON:00216200	00072116006	DRON:00074527
DRON:00216201	00072116099	DRON:00074527
DRON:00216202	00430303015	DRON:00074527
DRON:00216203	00430303095	DRON:00074527
DRON:00216204	54653011702	DRON:00074527
DRON:00216205	54653011709	DRON:00074527
DRON:00216206	68115090260	DRON:00074527
DRON:00216207	00047306075	DRON:00074528
DRON:00216208	00069306030	DRON:00074528
DRON:00216209	00069306034	DRON:00074528
DRON:00216210	00069306075	DRON:00074528
DRON:00216211	00069306086	DRON:00074528
DRON:00216212	00247028001	DRON:00074528
DRON:00216213	00247028003	DRON:00074528
DRON:00216214	00247028004	DRON:00074528
DRON:00216215	00247028005	DRON:00074528
DRON:00216216	00247028006	DRON:00074528
DRON:00216217	00247028010	DRON:00074528
DRON:00216218	00247028011	DRON:00074528
DRON:00216219	00247028050	DRON:00074528
DRON:00216220	12634074194	DRON:00074528
DRON:00216221	13411013101	DRON:00074528
DRON:00216222	13411013103	DRON:00074528
DRON:00216223	13411013106	DRON:00074528
DRON:00216224	13411013109	DRON:00074528
DRON:00216225	13411013115	DRON:00074528
DRON:00216226	16590024806	DRON:00074528
DRON:00216227	49999009604	DRON:00074528
DRON:00216228	49999009606	DRON:00074528
DRON:00216229	51129192901	DRON:00074528
DRON:00216230	52959050506	DRON:00074528
DRON:00216231	54569449700	DRON:00074528
DRON:00216232	54569452200	DRON:00074528
DRON:00216233	54569452201	DRON:00074528
DRON:00216234	54569452202	DRON:00074528
DRON:00216235	54868464400	DRON:00074528
DRON:00216236	54868464401	DRON:00074528
DRON:00216237	54868464402	DRON:00074528
DRON:00216238	55045249206	DRON:00074528
DRON:00216239	55045318104	DRON:00074528
DRON:00216240	55154271300	DRON:00074528
DRON:00216241	55154271307	DRON:00074528
DRON:00216242	55289031004	DRON:00074528
DRON:00216243	55289031006	DRON:00074528
DRON:00216244	55289031014	DRON:00074528
DRON:00216245	55887093306	DRON:00074528
DRON:00216246	57866044607	DRON:00074528
DRON:00216247	57866906601	DRON:00074528
DRON:00216248	57866906602	DRON:00074528
DRON:00216249	57866906603	DRON:00074528
DRON:00216250	58016039100	DRON:00074528
DRON:00216251	58016039101	DRON:00074528
DRON:00216252	58016039106	DRON:00074528
DRON:00216253	58016039110	DRON:00074528
DRON:00216254	58016039115	DRON:00074528
DRON:00216255	58016039118	DRON:00074528
DRON:00216256	58016039120	DRON:00074528
DRON:00216257	58016039128	DRON:00074528
DRON:00216258	58016039130	DRON:00074528
DRON:00216259	58016039160	DRON:00074528
DRON:00216260	58016039190	DRON:00074528
DRON:00216261	58864065504	DRON:00074528
DRON:00216262	58864065506	DRON:00074528
DRON:00216263	58864065514	DRON:00074528
